customer_id,product_category,product_price,quantity,total_purchase_amount,payment_method,customer_age,returns,customer_name,age,gender,churn,date_of_purchase,time_of_purchase
42230,Home,234,4,4849,Cash,58,0.0,Mrs. Ashley Perez,58,Female,0,2020-04-11,06:49:55
12326,Books,210,3,3531,PayPal,43,1.0,Richard Reid,43,Male,0,2022-09-02,12:49:43
33809,Clothing,322,3,4820,PayPal,37,1.0,Anthony Jensen,37,Female,0,2023-05-18,21:45:36
23011,Electronics,35,5,1806,Cash,59,1.0,Samuel Hernandez,59,Female,0,2022-10-12,01:05:57
44429,Home,438,4,1042,PayPal,58,0.0,Cory Sweeney,58,Female,0,2023-02-02,01:07:05
11867,Books,387,4,445,Credit Card,67,0.0,James Mason,67,Male,0,2021-10-19,22:19:41
15805,Clothing,137,4,475,Credit Card,67,1.0,Scott Park,67,Female,0,2021-11-14,08:35:05
7782,Home,432,3,1684,Cash,51,1.0,Andrea Cortez,51,Female,0,2023-01-22,05:53:02
35716,Clothing,67,5,4910,Cash,35,1.0,Linda Hardin,35,Male,0,2022-11-02,08:18:31
33519,Home,445,5,2387,Credit Card,26,1.0,Brandon Lewis,26,Male,0,2021-05-09,04:50:39
38638,Books,31,2,3910,Cash,47,1.0,Dawn Bryant,47,Male,0,2023-03-25,11:57:37
33393,Home,438,3,1507,Crypto,19,0.0,Kenneth Espinoza,19,Male,0,2020-02-11,19:38:24
19998,Home,140,2,696,PayPal,40,0.0,Anthony Brooks,40,Male,0,2020-09-05,23:17:47
2336,Home,275,4,3573,Credit Card,48,1.0,Todd Hensley,48,Male,0,2022-01-02,09:03:24
40838,Clothing,268,4,640,Credit Card,22,1.0,Vicki Burton,22,Male,0,2021-08-08,18:23:41
39662,Home,354,1,893,Crypto,33,1.0,Victoria Glover,33,Female,0,2023-03-12,12:34:25
34639,Clothing,399,3,4018,PayPal,35,0.0,Toni Cole,35,Female,0,2023-03-01,16:51:13
2841,Books,407,4,2834,Cash,25,1.0,Daniel Gamble,25,Male,0,2022-01-23,04:07:40
38928,Books,121,5,3493,Credit Card,29,0.0,Gail Wagner,29,Female,0,2020-01-17,21:23:48
17348,Electronics,406,1,400,Crypto,38,0.0,Paul Elliott,38,Male,0,2022-02-01,01:39:14
26205,Clothing,204,2,3938,PayPal,60,1.0,Sarah Tucker,60,Female,0,2023-01-12,15:34:47
29692,Electronics,360,1,1423,Credit Card,22,0.0,Allison Howe,22,Male,0,2020-08-19,08:06:59
42029,Home,211,2,5097,PayPal,58,0.0,Brett Cooper,58,Female,0,2020-09-30,23:12:36
78,Books,103,4,1212,PayPal,23,1.0,Nicholas Mitchell,23,Female,0,2021-06-20,09:46:29
36711,Electronics,426,1,4145,Cash,48,1.0,Dr. Nicholas Moore MD,48,Female,0,2020-08-12,20:24:56
44600,Electronics,246,2,1312,Credit Card,58,0.0,Alyssa Suarez,58,Female,0,2021-03-12,20:21:49
25322,Clothing,498,3,867,PayPal,59,1.0,Martha Nelson,59,Female,0,2020-07-14,07:35:41
20408,Books,498,5,3430,PayPal,35,0.0,Ashley Peters,35,Male,0,2022-12-12,17:39:03
7864,Clothing,89,1,995,Cash,33,1.0,Mrs. Cindy Hill DDS,33,Male,0,2021-04-02,04:23:02
40527,Home,34,4,3361,Credit Card,67,1.0,Samantha Cox,67,Male,0,2021-07-04,23:35:40
46933,Clothing,134,2,1566,Cash,67,1.0,Catherine Fields,67,Female,0,2021-05-25,05:19:08
36028,Clothing,191,5,3281,Credit Card,41,1.0,Amy Rodriguez,41,Female,0,2021-05-16,05:25:54
19776,Books,328,5,4525,PayPal,42,1.0,Jimmy Anderson,42,Female,0,2020-02-19,17:29:33
19230,Clothing,314,1,4921,Credit Card,59,0.0,Theresa Rocha,59,Male,0,2021-01-20,14:05:40
29109,Clothing,475,2,502,Credit Card,53,0.0,Brett Hunt,53,Male,0,2023-01-12,22:30:27
21104,Books,102,1,2149,PayPal,48,1.0,Brandon Allen,48,Female,0,2020-07-06,11:59:06
22343,Electronics,196,5,4738,Credit Card,59,0.0,Matthew Stuart,59,Female,0,2023-07-03,22:27:53
9956,Electronics,223,4,3455,Cash,49,0.0,Kimberly Manning,49,Female,0,2020-11-02,07:43:05
9270,Clothing,42,4,2817,PayPal,61,1.0,Tina Welch PhD,61,Female,0,2021-01-08,15:18:24
29203,Home,101,2,2584,PayPal,56,1.0,Perry Watson,56,Male,0,2020-09-30,03:23:17
13395,Electronics,332,1,2938,PayPal,59,0.0,Andrea Lyons,59,Female,0,2021-10-24,09:53:12
15220,Clothing,317,5,1804,Crypto,24,1.0,David Schaefer Jr.,24,Female,0,2022-09-01,12:20:03
4455,Clothing,259,3,1670,Credit Card,70,0.0,Lisa Kidd DDS,70,Female,0,2020-07-30,21:35:41
20407,Clothing,360,5,4027,Cash,41,0.0,Kyle Stone,41,Male,0,2022-02-12,17:20:39
10666,Books,199,4,579,PayPal,33,0.0,Karen Cruz,33,Female,0,2021-05-09,17:37:13
7026,Electronics,401,1,1174,Cash,39,1.0,Thomas Mccoy,39,Female,0,2022-06-19,21:23:58
43723,Clothing,477,5,2852,Credit Card,52,1.0,Mrs. Taylor Mcgrath MD,52,Male,0,2021-08-01,05:45:27
38189,Electronics,53,1,1823,Credit Card,34,0.0,Anna Brown,34,Female,0,2021-06-23,12:16:05
30850,Books,67,4,2194,Cash,50,0.0,Zachary Marquez,50,Female,0,2020-02-04,01:12:20
10095,Home,299,4,3743,PayPal,48,1.0,Katherine Cobb,48,Female,0,2022-10-29,23:36:20
46661,Home,247,2,425,PayPal,34,1.0,Jennifer Moyer,34,Female,0,2022-11-20,20:00:02
32250,Clothing,377,5,4410,Credit Card,26,1.0,Brent Montgomery,26,Male,0,2021-08-17,22:59:48
33857,Books,468,1,711,Crypto,60,1.0,Kimberly Ramirez,60,Female,0,2021-03-10,22:44:12
49355,Clothing,279,2,1390,Credit Card,40,0.0,Maria Bryan,40,Female,0,2020-04-24,05:53:45
39058,Home,87,4,1748,PayPal,24,0.0,Thomas Sullivan,24,Male,0,2023-03-27,08:34:40
35293,Electronics,490,4,2619,PayPal,48,0.0,Lindsay Johnson,48,Female,0,2021-10-16,19:29:05
7433,Electronics,216,2,1364,Crypto,51,0.0,Michael Woods,51,Male,0,2020-05-09,09:20:47
19361,Clothing,417,2,5026,PayPal,18,1.0,Elizabeth Graham,18,Male,0,2022-01-19,23:31:43
28494,Clothing,131,4,3932,PayPal,57,1.0,Jordan Watson,57,Male,0,2021-12-05,01:37:18
17076,Electronics,317,3,4247,PayPal,65,1.0,Katherine Saunders,65,Female,0,2020-03-11,09:31:32
9190,Clothing,226,1,3346,Credit Card,52,1.0,Cheryl Woods,52,Male,0,2020-04-26,23:59:57
2645,Electronics,10,2,2486,Cash,23,0.0,Alexander Dillon,23,Female,0,2022-12-28,13:50:09
42331,Home,76,5,3616,Credit Card,21,1.0,Jesse Miller,21,Female,0,2022-10-07,23:57:35
21417,Electronics,114,1,2454,Credit Card,26,0.0,Kelly Campbell,26,Female,0,2020-09-11,17:53:09
30246,Clothing,490,5,4821,Cash,40,1.0,Molly Bell,40,Male,0,2021-03-20,17:30:05
34372,Clothing,105,4,2617,Cash,39,0.0,Joshua Valdez,39,Female,0,2020-04-14,06:14:36
1404,Home,93,5,1880,Credit Card,39,0.0,Veronica Butler,39,Female,0,2020-05-11,17:42:53
30493,Home,171,4,1198,PayPal,64,0.0,Christopher Williamson,64,Male,0,2021-03-08,09:03:55
7677,Clothing,163,4,3255,PayPal,46,1.0,Amy Moreno,46,Female,0,2023-05-18,12:35:19
910,Clothing,100,5,2005,PayPal,55,0.0,Luke Garner,55,Male,0,2021-06-03,20:39:52
4565,Electronics,283,1,4830,Cash,63,1.0,Mike Hoffman,63,Female,0,2022-05-07,20:10:10
15060,Books,334,1,2799,Cash,56,0.0,Annette Phillips,56,Male,0,2022-12-20,11:07:33
31733,Books,492,4,2750,PayPal,21,1.0,Pamela Wilson,21,Female,0,2022-11-16,16:14:58
41879,Home,360,3,3776,Cash,59,0.0,Christina Branch,59,Female,0,2022-02-12,00:12:54
40509,Electronics,338,3,3694,PayPal,37,0.0,Joy Vance,37,Female,0,2021-08-02,19:02:17
20861,Clothing,207,2,4729,Credit Card,24,1.0,Megan Pham,24,Female,0,2021-09-26,21:33:20
39831,Clothing,179,5,4560,Credit Card,63,1.0,Tara Sanchez,63,Male,0,2021-05-13,23:42:52
7192,Books,75,4,353,PayPal,59,1.0,Angela Wilson,59,Male,0,2023-02-21,08:03:03
48760,Home,31,3,5080,Credit Card,44,0.0,Steve Evans,44,Female,0,2020-11-14,02:22:18
11022,Books,76,2,1483,Credit Card,35,0.0,James Moss,35,Male,0,2022-01-03,05:26:38
20623,Electronics,302,5,669,PayPal,52,0.0,Jack Kramer,52,Male,0,2021-12-30,07:12:55
10936,Books,485,4,333,Credit Card,53,0.0,Robin Martin,53,Male,0,2021-10-09,02:45:03
40208,Clothing,326,3,2551,Credit Card,60,0.0,Alicia Williams,60,Female,0,2020-07-15,13:37:29
23336,Home,254,2,4569,PayPal,19,0.0,Ashley Delacruz,19,Male,0,2022-10-06,14:26:33
48926,Books,458,4,3110,Cash,38,0.0,Mr. Mark Garcia,38,Female,0,2021-06-16,22:41:34
18500,Home,183,5,4803,Credit Card,46,1.0,James Wright,46,Male,0,2023-01-08,10:17:03
27918,Home,114,5,1275,PayPal,58,1.0,Matthew Leon,58,Male,0,2020-02-24,11:39:52
30294,Books,480,4,5044,Credit Card,56,0.0,Victoria Mcpherson,56,Female,0,2023-07-14,09:45:46
28778,Books,18,5,1097,Credit Card,19,0.0,Michael Small,19,Male,0,2021-02-26,20:39:04
17811,Electronics,214,5,3588,Cash,23,0.0,Michael Torres,23,Male,0,2020-01-03,21:02:49
46393,Electronics,427,2,3237,PayPal,46,1.0,Cynthia Phillips,46,Male,0,2020-11-05,05:46:09
17623,Books,337,3,2982,Credit Card,30,1.0,David Atkinson,30,Male,0,2020-10-20,08:00:29
47750,Books,474,2,1116,Credit Card,49,0.0,Tiffany Austin,49,Female,0,2020-10-12,16:36:47
2473,Home,248,5,3287,Credit Card,64,0.0,Curtis Adams,64,Female,0,2020-06-28,22:30:33
22682,Clothing,230,4,2707,Cash,52,0.0,Rhonda Gilbert,52,Female,0,2021-06-22,23:24:38
991,Books,60,2,5066,PayPal,64,1.0,Francis Molina,64,Male,0,2023-08-14,12:25:09
36270,Books,329,1,1664,Cash,20,0.0,Hayley Snyder,20,Female,0,2023-05-03,07:59:18
33486,Home,327,5,2014,Cash,53,1.0,Carl Brewer,53,Female,0,2022-03-31,21:05:19
28702,Clothing,373,2,4773,PayPal,41,1.0,Christopher House,41,Male,0,2021-08-10,23:53:22
27108,Home,163,3,4068,PayPal,38,1.0,Diane Gallagher,38,Female,0,2020-09-30,07:20:24
26942,Home,53,3,4009,PayPal,19,0.0,Francisco Potter,19,Female,0,2022-07-19,05:48:47
45992,Clothing,313,1,4631,Credit Card,31,1.0,Fernando King,31,Female,0,2022-12-15,12:05:52
23865,Electronics,198,1,1788,Credit Card,64,0.0,Angela Good,64,Female,0,2020-12-30,04:20:08
37112,Home,246,5,4616,Credit Card,27,0.0,Jay Cameron,27,Female,0,2022-02-09,01:51:39
12915,Books,321,4,2138,Credit Card,24,0.0,Erin Bailey,24,Female,0,2020-12-11,19:37:46
2673,Home,317,2,2617,PayPal,21,1.0,Sonya Garcia,21,Male,0,2020-05-30,10:36:12
21633,Clothing,280,5,1187,PayPal,67,1.0,William Prince,67,Male,0,2022-06-09,12:57:04
36998,Electronics,336,5,4328,Crypto,21,1.0,Erika Perkins,21,Female,0,2021-03-13,05:06:55
17083,Books,311,2,1085,Credit Card,65,1.0,John Jenkins,65,Male,0,2021-04-01,06:15:12
25653,Clothing,97,5,370,Cash,47,1.0,Rachel Burton,47,Male,0,2021-09-03,09:41:43
20860,Books,19,5,2395,PayPal,43,0.0,Neil Scott,43,Female,0,2020-12-17,07:53:22
25336,Clothing,401,5,2843,PayPal,39,1.0,Nancy Hall MD,39,Female,0,2021-05-23,13:46:14
25336,Clothing,401,5,2843,PayPal,39,1.0,Nancy Hall MD,39,Female,0,2021-05-23,13:46:14
27433,Electronics,496,4,3058,Credit Card,49,1.0,Steven Olson,49,Male,0,2020-01-01,07:34:55
10316,Clothing,399,1,3474,Credit Card,68,0.0,William Juarez,68,Male,0,2022-02-10,09:23:40
16535,Clothing,407,4,2916,Credit Card,69,0.0,Christopher Anderson,69,Female,0,2021-01-20,07:05:54
2697,Books,268,3,5088,Credit Card,27,1.0,Kyle Newton,27,Female,0,2023-03-25,01:57:58
46081,Electronics,275,1,1509,Cash,43,0.0,Stephanie Jackson,43,Male,0,2020-04-19,23:13:40
18520,Clothing,272,4,4808,Credit Card,50,1.0,Gerald Jenkins,50,Female,0,2023-03-27,15:00:30
28811,Electronics,399,1,304,PayPal,39,0.0,Gavin Valdez,39,Female,0,2022-11-13,18:21:16
2939,Electronics,277,1,4440,PayPal,56,1.0,Dorothy Young,56,Female,0,2021-02-11,06:10:56
18581,Books,175,5,1456,PayPal,38,1.0,Joshua Chavez,38,Female,0,2022-01-11,15:05:45
46194,Clothing,139,4,1331,PayPal,18,0.0,James Coleman,18,Female,0,2020-10-01,10:08:39
47356,Clothing,332,1,4971,PayPal,51,1.0,Rebecca Nunez,51,Male,0,2020-03-28,10:03:59
27827,Electronics,169,1,4669,Cash,68,0.0,Alyssa Reeves,68,Male,0,2020-11-03,07:15:19
46845,Books,396,4,1558,PayPal,57,1.0,Eileen Watson,57,Male,0,2020-11-22,22:50:02
3034,Books,11,1,1283,Crypto,34,0.0,Lindsay Tran,34,Male,0,2020-11-04,02:43:49
45775,Clothing,492,5,3077,Crypto,54,1.0,Oscar Pope,54,Male,0,2022-06-02,02:04:15
6037,Home,321,4,3902,Cash,19,0.0,Randall Bright,19,Female,0,2020-12-28,02:01:14
2562,Home,125,5,2613,PayPal,45,1.0,Wanda Torres,45,Male,0,2022-11-15,03:32:29
5375,Home,453,2,628,PayPal,18,1.0,Angela Miller,18,Male,0,2021-11-15,05:56:25
49914,Books,500,3,2100,Credit Card,57,0.0,Daniel Bailey,57,Female,0,2023-03-20,06:39:45
13472,Home,326,2,2507,PayPal,34,1.0,David Fowler,34,Female,0,2020-10-01,13:58:38
6733,Books,473,4,5046,Credit Card,56,0.0,Morgan Wiley,56,Male,0,2021-12-09,18:44:14
45377,Clothing,26,2,233,Credit Card,27,0.0,Jeremy Howard,27,Female,0,2022-10-14,12:14:13
8028,Books,184,5,3651,Credit Card,64,1.0,Karen Conley,64,Female,0,2023-09-09,18:10:47
14169,Home,172,4,3832,PayPal,21,1.0,Jesse Pruitt,21,Male,0,2020-11-03,10:40:27
47939,Clothing,87,5,3940,Credit Card,41,0.0,Carolyn Banks,41,Female,0,2022-10-27,04:19:39
19686,Home,140,5,3765,Credit Card,19,1.0,Scott Nichols,19,Male,0,2023-01-23,06:23:53
25913,Electronics,356,3,5016,PayPal,42,0.0,April Pollard,42,Male,0,2022-11-02,11:56:25
29105,Books,413,5,4548,Credit Card,66,0.0,Lisa Walls,66,Male,0,2022-06-04,09:55:17
8185,Clothing,238,1,2455,Crypto,58,1.0,Allison Friedman,58,Male,0,2022-02-26,23:26:46
36677,Clothing,360,5,3060,PayPal,48,1.0,Joshua Brewer,48,Male,0,2023-02-04,22:08:37
37580,Clothing,138,5,4248,Cash,51,0.0,Timothy Ruiz,51,Female,0,2020-12-10,13:04:26
36007,Clothing,24,4,2326,Credit Card,53,0.0,Elijah Wells,53,Male,0,2021-12-20,13:36:27
20782,Clothing,141,5,514,Cash,27,0.0,Emily Schultz,27,Male,0,2022-12-07,01:42:38
21288,Books,16,4,4994,PayPal,64,0.0,Beth Lowe,64,Male,0,2021-04-28,09:24:18
8504,Books,146,3,3376,Credit Card,66,1.0,Sean Edwards,66,Male,0,2023-06-08,19:12:48
10416,Books,371,1,2851,Crypto,51,0.0,Shelly Jacobson,51,Female,0,2023-06-17,23:25:26
26247,Books,173,3,2371,Cash,27,1.0,Kimberly Price,27,Female,0,2020-03-17,13:48:21
49006,Electronics,437,5,4241,Credit Card,30,0.0,Karen Vazquez,30,Male,0,2020-06-07,06:09:04
21751,Books,296,2,4739,Cash,53,0.0,Larry Moore,53,Female,0,2022-03-26,16:33:31
26025,Electronics,392,3,1964,Credit Card,48,0.0,Andrew Welch,48,Male,0,2023-04-28,22:50:48
15821,Clothing,318,1,2099,PayPal,58,1.0,Kristi Rhodes,58,Female,0,2020-09-14,14:00:32
42218,Books,114,2,3222,Credit Card,66,1.0,Wanda Ingram,66,Female,0,2021-09-26,08:18:41
6992,Electronics,393,5,4883,Cash,61,0.0,Lisa Heath,61,Male,0,2022-04-17,19:48:13
42631,Books,313,1,3863,PayPal,31,0.0,Jason Newman,31,Female,0,2020-04-19,01:56:39
6040,Clothing,366,4,4899,Credit Card,38,0.0,Karen Carey,38,Male,0,2023-06-04,14:39:36
22606,Electronics,328,1,2755,Credit Card,45,0.0,Lorraine Moore,45,Female,0,2022-10-30,23:26:52
32990,Books,441,3,1580,Credit Card,70,1.0,Richard Pennington,70,Male,0,2022-03-10,10:11:00
27450,Books,235,3,4817,Cash,49,1.0,Teresa Compton,49,Female,0,2021-04-28,09:30:34
32586,Clothing,210,5,3582,Cash,63,1.0,Jonathan Delgado,63,Female,0,2022-03-24,01:32:42
23428,Home,479,4,2877,Credit Card,68,1.0,Sherry Velasquez,68,Female,0,2022-07-27,20:12:37
2073,Clothing,90,5,4712,PayPal,43,1.0,Jenny Lopez,43,Male,0,2023-05-02,22:03:28
30814,Home,283,5,2473,Credit Card,70,1.0,Donald James,70,Female,0,2022-05-26,00:10:42
2949,Electronics,398,5,1513,PayPal,39,1.0,Robert Franco Jr.,39,Female,0,2022-05-15,11:17:41
42330,Home,285,2,4941,Cash,35,0.0,Lauren Hughes,35,Male,0,2020-11-13,07:42:29
39726,Home,246,3,511,Crypto,63,1.0,Margaret Riggs,63,Female,0,2020-03-20,19:38:18
2813,Books,23,4,318,Cash,19,0.0,Erika Palmer,19,Female,0,2022-08-24,17:49:41
4152,Clothing,311,5,3787,Credit Card,25,1.0,Mrs. Jennifer Stephenson,25,Female,0,2021-03-08,01:51:38
28002,Books,318,4,3159,PayPal,33,1.0,Matthew Peterson,33,Male,0,2023-05-18,05:12:50
29697,Clothing,422,2,1464,Credit Card,40,0.0,Connor Weiss,40,Male,0,2020-05-18,14:01:16
18977,Books,223,2,314,PayPal,55,1.0,Connie Lewis,55,Female,0,2021-11-19,11:09:30
46478,Books,42,5,792,Cash,31,0.0,Victoria Parrish,31,Female,0,2020-03-11,08:49:49
49391,Books,280,2,3827,Credit Card,18,0.0,Lindsay Pham,18,Female,0,2023-07-24,04:52:40
8043,Clothing,24,1,4403,Cash,23,0.0,Kathryn Stephens,23,Male,0,2021-03-21,01:03:49
30053,Clothing,429,2,1432,Credit Card,66,1.0,Justin Haney,66,Female,0,2020-07-29,07:55:11
16236,Books,286,1,746,PayPal,28,0.0,Wayne Short,28,Female,0,2023-01-17,08:50:09
13557,Books,110,1,4714,Credit Card,54,1.0,Melissa Farmer,54,Female,0,2023-06-09,01:03:05
32672,Books,287,1,3420,PayPal,28,1.0,Mrs. Jasmine Ward,28,Female,0,2022-06-09,23:50:31
27414,Books,219,1,649,PayPal,29,0.0,Joseph Simmons,29,Male,0,2021-10-28,14:03:27
25694,Electronics,20,5,5048,Cash,34,1.0,Cory Watson,34,Female,0,2020-09-20,20:16:45
12101,Books,456,2,3627,Credit Card,29,1.0,Barbara Velazquez,29,Female,0,2020-01-25,07:36:26
1406,Clothing,378,2,2217,Credit Card,31,1.0,Abigail Miranda,31,Male,0,2021-11-08,23:06:50
25464,Electronics,52,3,1738,Crypto,42,0.0,Amber Chandler,42,Male,0,2022-12-05,21:56:50
33281,Clothing,196,3,798,PayPal,48,0.0,Lydia Williams,48,Male,0,2020-05-13,16:05:15
16985,Clothing,279,1,1293,Crypto,63,1.0,Brenda Freeman,63,Male,0,2020-02-02,09:09:42
13368,Home,369,4,5117,PayPal,53,0.0,Charles Fowler,53,Female,0,2021-10-29,07:40:10
42846,Books,197,4,1377,Credit Card,63,0.0,Katelyn Yu,63,Male,0,2022-08-29,10:58:18
49082,Books,61,1,5086,PayPal,44,1.0,Priscilla Powell,44,Female,0,2022-07-26,14:04:04
40205,Books,283,2,1993,PayPal,50,0.0,Taylor Boyd,50,Female,0,2022-03-11,10:04:10
28934,Books,111,5,1859,Credit Card,27,0.0,Bethany Campbell,27,Male,0,2021-07-19,20:39:54
16378,Books,139,1,1615,Cash,66,1.0,Mark Osborn,66,Female,0,2021-05-17,02:10:26
5347,Home,74,2,1793,Cash,20,0.0,Maria Mills,20,Male,0,2022-07-15,13:23:03
2028,Home,107,3,5256,Credit Card,55,1.0,Leah Duarte,55,Male,0,2022-03-18,05:04:35
31848,Electronics,481,5,1718,Cash,62,1.0,Jordan Pham,62,Female,0,2023-03-07,04:08:06
8667,Home,297,4,3194,PayPal,56,0.0,Ann Allen,56,Male,0,2022-06-09,06:39:01
28999,Books,189,5,4547,Credit Card,43,1.0,Karen Nicholson,43,Male,0,2022-11-11,22:07:50
21919,Books,405,3,4825,Credit Card,59,1.0,Jeffery Meadows,59,Female,0,2023-07-24,21:49:42
32706,Books,263,1,1332,Cash,37,1.0,Megan Guzman,37,Male,0,2023-07-27,07:40:58
24556,Electronics,498,2,4296,PayPal,36,1.0,Charles Harrington,36,Female,0,2020-09-20,16:00:02
38894,Clothing,51,4,3391,Cash,38,0.0,Jessica Gonzales,38,Male,0,2020-03-14,09:11:40
7939,Clothing,458,1,4916,PayPal,31,0.0,George Reyes,31,Female,0,2023-09-07,18:56:43
25901,Clothing,267,5,3296,Credit Card,22,0.0,Kurt Lewis,22,Male,0,2020-06-14,09:00:46
13695,Clothing,128,4,1678,Cash,69,0.0,Melissa Robinson,69,Female,0,2020-01-23,22:30:10
17029,Electronics,153,4,950,Crypto,47,0.0,Laura Brady,47,Female,0,2020-03-07,10:33:42
2555,Clothing,403,5,1625,Credit Card,56,0.0,Andrew Fields,56,Female,0,2020-10-06,06:55:03
18598,Books,487,5,4740,PayPal,55,1.0,Kayla Zamora,55,Male,0,2022-07-12,05:50:09
39731,Books,348,4,1948,Credit Card,30,0.0,Benjamin Ortiz,30,Male,0,2022-10-02,15:57:25
4778,Books,394,5,3185,PayPal,21,0.0,Donald Henderson,21,Male,0,2020-02-02,16:26:05
22400,Electronics,82,5,3366,PayPal,31,0.0,Sherri Thornton,31,Female,0,2020-07-25,13:09:42
28739,Clothing,273,1,2941,Credit Card,19,1.0,Justin Ramsey,19,Male,0,2020-04-23,11:31:31
15679,Clothing,181,4,3418,Cash,60,0.0,Samantha Martinez,60,Male,0,2020-09-10,02:52:09
19364,Books,397,1,4121,Crypto,68,1.0,Ryan Hill DDS,68,Male,0,2021-06-29,16:49:17
11223,Clothing,287,4,3631,PayPal,33,1.0,Bradley Simmons,33,Female,0,2022-10-29,03:16:13
32609,Books,363,4,1646,Credit Card,57,1.0,Alicia Warren,57,Female,0,2020-03-30,16:35:13
7857,Clothing,373,2,4359,Credit Card,24,0.0,Veronica Martin,24,Male,0,2023-02-11,14:59:35
25648,Home,489,1,4537,PayPal,35,0.0,Steven Wright MD,35,Male,0,2021-10-21,04:51:28
22818,Home,468,1,4344,PayPal,42,1.0,Cynthia Stout,42,Male,0,2020-07-18,12:59:29
8397,Home,189,4,1261,Credit Card,24,0.0,Dwayne Smith,24,Male,0,2022-02-20,06:46:23
41702,Clothing,120,5,4362,PayPal,61,0.0,Donna Fox,61,Female,0,2023-03-02,22:16:24
16742,Books,83,4,1708,PayPal,56,1.0,Jasmine Nelson,56,Male,0,2021-03-31,05:28:28
32637,Clothing,371,5,4435,PayPal,29,0.0,Ryan Swanson,29,Male,0,2020-06-02,00:31:21
47400,Clothing,327,4,4762,Credit Card,43,1.0,Monica White,43,Female,0,2023-06-14,03:40:26
21809,Books,158,2,826,Credit Card,23,1.0,John Evans,23,Male,0,2022-12-27,08:39:38
36217,Books,210,4,2947,PayPal,43,0.0,Joy Conrad,43,Female,0,2020-11-07,13:56:31
49229,Electronics,85,3,2820,PayPal,52,1.0,Stephen Oliver,52,Female,0,2022-01-24,16:27:21
32910,Clothing,375,2,5191,Cash,51,0.0,Duane Mcdonald,51,Female,0,2023-06-28,19:20:50
11711,Electronics,58,4,2220,Credit Card,54,1.0,Martin Pearson,54,Female,0,2023-03-31,19:33:08
12591,Clothing,342,1,2448,Credit Card,21,0.0,Howard Taylor,21,Male,0,2023-06-28,03:02:31
18790,Books,45,4,4870,PayPal,68,0.0,Carol Ray,68,Female,0,2020-07-08,17:49:03
33373,Books,155,5,976,Cash,54,0.0,Rodney Sawyer,54,Male,0,2020-02-19,00:55:58
20968,Books,433,5,992,Cash,47,1.0,Cynthia Powell,47,Female,0,2020-02-23,09:18:21
32400,Clothing,27,1,591,Cash,23,1.0,Sarah Webb,23,Female,0,2020-05-30,20:12:31
14871,Home,217,3,3943,Credit Card,69,0.0,Casey Russell,69,Female,0,2022-04-12,05:13:18
28075,Clothing,319,1,962,PayPal,34,0.0,John Garcia,34,Female,0,2020-10-19,10:58:48
2653,Books,423,1,817,Cash,50,0.0,Charles Carter,50,Female,0,2020-03-30,19:34:10
8192,Books,356,5,1496,PayPal,68,0.0,Cody Martin,68,Female,0,2020-09-27,20:20:50
657,Electronics,288,3,2261,Cash,45,1.0,Andrew Silva,45,Male,0,2022-09-30,02:12:49
15044,Electronics,239,2,2737,Credit Card,67,1.0,Roger Garner,67,Female,0,2022-08-25,15:33:40
21499,Books,384,3,1027,Credit Card,40,0.0,William Black,40,Female,0,2021-01-13,11:44:01
46605,Electronics,25,4,2882,Credit Card,20,1.0,Kara Frye,20,Male,0,2022-07-15,13:17:22
27403,Clothing,35,4,1641,PayPal,22,0.0,Jim Nguyen,22,Female,0,2021-04-17,01:01:01
18203,Clothing,87,1,1853,Crypto,26,1.0,Maurice White,26,Female,0,2021-03-31,14:22:52
13195,Books,34,4,3541,PayPal,49,0.0,Samantha Mcdaniel,49,Female,0,2023-07-08,11:03:23
44540,Clothing,494,4,2617,Credit Card,29,0.0,Julie Wallace,29,Female,0,2021-12-10,01:00:48
46507,Electronics,397,4,4771,Crypto,27,1.0,Sean Santos,27,Male,0,2022-04-06,15:36:58
43089,Electronics,119,2,3216,Crypto,69,0.0,James Luna,69,Female,0,2023-03-06,15:01:50
40502,Clothing,494,1,3382,Credit Card,28,1.0,Arthur Hernandez,28,Female,0,2022-11-07,08:23:02
6728,Books,447,3,2776,Crypto,36,0.0,Catherine Velasquez,36,Female,0,2022-11-28,09:52:53
34333,Books,300,1,2307,Credit Card,32,0.0,Jason Nguyen,32,Male,0,2023-05-23,09:06:47
47653,Books,319,4,2108,PayPal,25,0.0,Jacob Torres,25,Male,0,2022-12-11,07:54:27
12709,Electronics,433,2,936,PayPal,69,0.0,Kelly Alvarado,69,Female,0,2020-01-20,11:23:07
34764,Clothing,150,2,2434,Cash,66,1.0,Michelle Crosby,66,Male,0,2021-04-23,14:55:16
37699,Clothing,213,3,3273,PayPal,49,0.0,Christopher Flores,49,Female,0,2021-02-27,22:11:03
48960,Books,171,2,2791,Cash,36,0.0,Tristan Martinez,36,Female,0,2023-08-08,05:52:59
28019,Clothing,437,5,4263,Cash,45,0.0,Eddie Sanders,45,Male,0,2020-06-18,01:26:01
27984,Clothing,394,1,2415,Credit Card,48,0.0,Robert Hawkins,48,Male,0,2020-02-25,18:56:01
21367,Clothing,265,2,2734,PayPal,50,1.0,Jeffery Armstrong,50,Female,0,2020-05-27,05:54:27
20070,Home,473,3,3895,PayPal,68,0.0,Jerry Ball,68,Female,0,2020-07-30,03:16:18
